event_id,event_slug,event_title,city,event_date,n_buckets,bucket_width,min_bucket,max_bucket,neg_risk,total_volume,created_at,accepting_orders
522311,highest-temperature-in-dallas-on-may-27-2026,Highest temperature in Dallas on May 27?,dallas,2026-05-27,11,2.0,64.0,81.0,True,48352.34845199999,2026-05-25T04:03:58.188639Z,False
522312,highest-temperature-in-atlanta-on-may-27-2026,Highest temperature in Atlanta on May 27?,atlanta,2026-05-27,11,2.0,74.0,91.0,True,70413.188545,2026-05-25T04:04:02.310218Z,False
522313,highest-temperature-in-miami-on-may-27-2026,Highest temperature in Miami on May 27?,miami,2026-05-27,11,2.0,80.0,97.0,True,84646.36174600002,2026-05-25T04:04:06.091634Z,False
522326,highest-temperature-in-warsaw-on-may-27-2026,Highest temperature in Warsaw on May 27?,warsaw,2026-05-27,11,,,,True,98434.129927,2026-05-25T04:04:56.232156Z,False
522327,highest-temperature-in-taipei-on-may-27-2026,Highest temperature in Taipei on May 27?,taipei,2026-05-27,11,,,,True,97567.59508500002,2026-05-25T04:05:00.151071Z,False
522328,highest-temperature-in-chongqing-on-may-27-2026,Highest temperature in Chongqing on May 27?,chongqing,2026-05-27,11,,,,True,58132.24050299999,2026-05-25T04:05:03.918142Z,False
522329,highest-temperature-in-beijing-on-may-27-2026,Highest temperature in Beijing on May 27?,beijing,2026-05-27,11,,,,True,88109.85367299998,2026-05-25T04:05:07.787208Z,False
522314,highest-temperature-in-chicago-on-may-27-2026,Highest temperature in Chicago on May 27?,chicago_midway,2026-05-27,11,2.0,56.0,73.0,True,19267.970947,2026-05-25T04:04:09.827407Z,False
522353,highest-temperature-in-manila-on-may-27-2026,Highest temperature in Manila on May 27?,manila,2026-05-27,11,,,,True,31384.612721999994,2026-05-25T04:06:38.513135Z,False
522352,highest-temperature-in-karachi-on-may-27-2026,Highest temperature in Karachi on May 27?,karachi,2026-05-27,11,,,,True,27441.68863399999,2026-05-25T04:06:34.843009Z,False
522350,highest-temperature-in-qingdao-on-may-27-2026,Highest temperature in Qingdao on May 27?,qingdao,2026-05-27,11,,,,True,35705.60463100001,2026-05-25T04:06:27.104479Z,False
522348,highest-temperature-in-guangzhou-on-may-27-2026,Highest temperature in Guangzhou on May 27?,guangzhou,2026-05-27,11,,,,True,83073.70170099998,2026-05-25T04:06:19.739538Z,False
522347,highest-temperature-in-cape-town-on-may-27-2026,Highest temperature in Cape Town on May 27?,cape_town,2026-05-27,11,,,,True,28533.655852000004,2026-05-25T04:06:16.027256Z,False
522346,highest-temperature-in-jeddah-on-may-27-2026,Highest temperature in Jeddah on May 27?,jeddah,2026-05-27,11,,,,True,25303.964897000005,2026-05-25T04:06:12.269744Z,False
522345,highest-temperature-in-kuala-lumpur-on-may-27-2026,Highest temperature in Kuala Lumpur on May 27?,kuala_lumpur,2026-05-27,11,,,,True,158086.83047500002,2026-05-25T04:06:08.362865Z,False
522344,highest-temperature-in-panama-city-on-may-27-2026,Highest temperature in Panama City on May 27?,panama_city,2026-05-27,11,,,,True,33348.080958,2026-05-25T04:06:04.670963Z,False
522343,highest-temperature-in-helsinki-on-may-27-2026,Highest temperature in Helsinki on May 27?,helsinki,2026-05-27,11,,,,True,56969.64048900003,2026-05-25T04:06:01.021809Z,False
522342,highest-temperature-in-amsterdam-on-may-27-2026,Highest temperature in Amsterdam on May 27?,amsterdam,2026-05-27,11,,,,True,78551.89308899999,2026-05-25T04:05:56.876628Z,False
522315,highest-temperature-in-ankara-on-may-27-2026,Highest temperature in Ankara on May 27?,ankara,2026-05-27,11,,,,True,71032.949182,2026-05-25T04:04:13.52941Z,False
522340,highest-temperature-in-mexico-city-on-may-27-2026,Highest temperature in Mexico City on May 27?,mexico_city,2026-05-27,11,,,,True,25867.573570000004,2026-05-25T04:05:49.529881Z,False
522339,highest-temperature-in-istanbul-on-may-27-2026,Highest temperature in Istanbul on May 27?,istanbul,2026-05-27,11,,,,True,42211.43219,2026-05-25T04:05:45.823458Z,False
522338,highest-temperature-in-moscow-on-may-27-2026,Highest temperature in Moscow on May 27?,moscow,2026-05-27,11,,,,True,93182.645489,2026-05-25T04:05:42.121033Z,False
522337,highest-temperature-in-san-francisco-on-may-27-2026,Highest temperature in San Francisco on May 27?,san_francisco,2026-05-27,11,2.0,52.0,69.0,True,51610.89242199993,2026-05-25T04:05:38.126106Z,False
522336,highest-temperature-in-los-angeles-on-may-27-2026,Highest temperature in Los Angeles on May 27?,los_angeles,2026-05-27,11,2.0,56.0,73.0,True,70671.75535199992,2026-05-25T04:05:34.05925Z,False
522335,highest-temperature-in-houston-on-may-27-2026,Highest temperature in Houston on May 27?,houston,2026-05-27,11,2.0,70.0,87.0,True,82259.47419,2026-05-25T04:05:30.412353Z,False
522334,highest-temperature-in-denver-on-may-27-2026,Highest temperature in Denver on May 27?,denver,2026-05-27,11,2.0,56.0,73.0,True,136963.64860500002,2026-05-25T04:05:26.531439Z,False
522333,highest-temperature-in-austin-on-may-27-2026,Highest temperature in Austin on May 27?,austin,2026-05-27,11,2.0,70.0,87.0,True,89713.09618799997,2026-05-25T04:05:22.819659Z,False
522332,highest-temperature-in-shenzhen-on-may-27-2026,Highest temperature in Shenzhen on May 27?,shenzhen,2026-05-27,11,,,,True,377092.270985,2026-05-25T04:05:19.07407Z,False
522331,highest-temperature-in-chengdu-on-may-27-2026,Highest temperature in Chengdu on May 27?,chengdu,2026-05-27,11,,,,True,47723.59813500001,2026-05-25T04:05:15.304163Z,False
522330,highest-temperature-in-wuhan-on-may-27-2026,Highest temperature in Wuhan on May 27?,wuhan,2026-05-27,11,,,,True,62798.37532899998,2026-05-25T04:05:11.650118Z,False
522341,highest-temperature-in-busan-on-may-27-2026,Highest temperature in Busan on May 27?,busan,2026-05-27,11,,,,True,48668.745001999974,2026-05-25T04:05:53.215581Z,False
525784,highest-temperature-in-moscow-on-may-28-2026,Highest temperature in Moscow on May 28?,moscow,2026-05-28,11,,,,True,39732.206490000004,2026-05-26T04:05:42.227034Z,False
525783,highest-temperature-in-san-francisco-on-may-28-2026,Highest temperature in San Francisco on May 28?,san_francisco,2026-05-28,11,2.0,52.0,69.0,True,53497.171970999996,2026-05-26T04:05:38.48976Z,False
525782,highest-temperature-in-los-angeles-on-may-28-2026,Highest temperature in Los Angeles on May 28?,los_angeles,2026-05-28,11,2.0,56.0,73.0,True,74058.064954,2026-05-26T04:05:34.733126Z,False
525777,highest-temperature-in-chengdu-on-may-28-2026,Highest temperature in Chengdu on May 28?,chengdu,2026-05-28,11,,,,True,51177.951435,2026-05-26T04:05:15.344781Z,False
525780,highest-temperature-in-denver-on-may-28-2026,Highest temperature in Denver on May 28?,denver,2026-05-28,11,2.0,62.0,79.0,True,72984.80086300001,2026-05-26T04:05:26.876191Z,False
525779,highest-temperature-in-austin-on-may-28-2026,Highest temperature in Austin on May 28?,austin,2026-05-28,11,2.0,64.0,81.0,True,19696.823800000002,2026-05-26T04:05:23.066969Z,False
525778,highest-temperature-in-shenzhen-on-may-28-2026,Highest temperature in Shenzhen on May 28?,shenzhen,2026-05-28,11,,,,True,152145.20113100004,2026-05-26T04:05:19.170427Z,False
525781,highest-temperature-in-houston-on-may-28-2026,Highest temperature in Houston on May 28?,houston,2026-05-28,11,2.0,72.0,89.0,True,43896.86299600001,2026-05-26T04:05:30.875512Z,False
525785,highest-temperature-in-istanbul-on-may-28-2026,Highest temperature in Istanbul on May 28?,istanbul,2026-05-28,11,,,,True,37013.969261000006,2026-05-26T04:05:46.004639Z,False
525790,highest-temperature-in-panama-city-on-may-28-2026,Highest temperature in Panama City on May 28?,panama_city,2026-05-28,11,,,,True,20188.480746,2026-05-26T04:06:05.42484Z,False
525787,highest-temperature-in-busan-on-may-28-2026,Highest temperature in Busan on May 28?,busan,2026-05-28,11,,,,True,80903.11291600001,2026-05-26T04:05:53.854886Z,False
525788,highest-temperature-in-amsterdam-on-may-28-2026,Highest temperature in Amsterdam on May 28?,amsterdam,2026-05-28,11,,,,True,74498.60181600001,2026-05-26T04:05:57.649025Z,False
525789,highest-temperature-in-helsinki-on-may-28-2026,Highest temperature in Helsinki on May 28?,helsinki,2026-05-28,11,,,,True,51855.292163,2026-05-26T04:06:01.576488Z,False
525776,highest-temperature-in-wuhan-on-may-28-2026,Highest temperature in Wuhan on May 28?,wuhan,2026-05-28,11,,,,True,67603.49211,2026-05-26T04:05:11.496381Z,False
525791,highest-temperature-in-kuala-lumpur-on-may-28-2026,Highest temperature in Kuala Lumpur on May 28?,kuala_lumpur,2026-05-28,11,,,,True,49102.694277,2026-05-26T04:06:09.171465Z,False
525792,highest-temperature-in-jeddah-on-may-28-2026,Highest temperature in Jeddah on May 28?,jeddah,2026-05-28,11,,,,True,33925.678496,2026-05-26T04:06:12.997645Z,False
525793,highest-temperature-in-cape-town-on-may-28-2026,Highest temperature in Cape Town on May 28?,cape_town,2026-05-28,11,,,,True,62537.19849100001,2026-05-26T04:06:16.768617Z,False
525794,highest-temperature-in-guangzhou-on-may-28-2026,Highest temperature in Guangzhou on May 28?,guangzhou,2026-05-28,11,,,,True,79640.66472800002,2026-05-26T04:06:20.574189Z,False
525796,highest-temperature-in-qingdao-on-may-28-2026,Highest temperature in Qingdao on May 28?,qingdao,2026-05-28,11,,,,True,26074.987212,2026-05-26T04:06:28.031418Z,False
525798,highest-temperature-in-karachi-on-may-28-2026,Highest temperature in Karachi on May 28?,karachi,2026-05-28,11,,,,True,19387.92192499998,2026-05-26T04:06:35.822257Z,False
525799,highest-temperature-in-manila-on-may-28-2026,Highest temperature in Manila on May 28?,manila,2026-05-28,11,,,,True,27205.632883,2026-05-26T04:06:39.581534Z,False
525786,highest-temperature-in-mexico-city-on-may-28-2026,Highest temperature in Mexico City on May 28?,mexico_city,2026-05-28,11,,,,True,13952.626153,2026-05-26T04:05:49.893607Z,False
525775,highest-temperature-in-beijing-on-may-28-2026,Highest temperature in Beijing on May 28?,beijing,2026-05-28,11,,,,True,97643.49293600001,2026-05-26T04:05:07.596669Z,False
525769,highest-temperature-in-singapore-on-may-28-2026,Highest temperature in Singapore on May 28?,singapore,2026-05-28,11,,,,True,106441.74103099994,2026-05-26T04:04:44.108201Z,False
525773,highest-temperature-in-taipei-on-may-28-2026,Highest temperature in Taipei on May 28?,taipei,2026-05-28,11,,,,True,57291.12552899997,2026-05-26T04:04:59.652212Z,False
525748,highest-temperature-in-london-on-may-28-2026,Highest temperature in London on May 28?,london,2026-05-28,11,,,,True,276667.92863900005,2026-05-26T04:03:26.466117Z,False
525749,highest-temperature-in-paris-on-may-28-2026,Highest temperature in Paris on May 28?,paris,2026-05-28,11,,,,True,165074.11926999997,2026-05-26T04:03:30.6104Z,False
525750,highest-temperature-in-sao-paulo-on-may-28-2026,Highest temperature in Sao Paulo on May 28?,sao_paulo,2026-05-28,11,,,,True,44718.03153100001,2026-05-26T04:03:34.379927Z,False
525751,highest-temperature-in-buenos-aires-on-may-28-2026,Highest temperature in Buenos Aires on May 28?,buenos_aires,2026-05-28,11,,,,True,66139.92580000001,2026-05-26T04:03:38.124395Z,False
525753,highest-temperature-in-seoul-on-may-28-2026,Highest temperature in Seoul on May 28?,seoul,2026-05-28,11,,,,True,235357.99372800015,2026-05-26T04:03:41.887794Z,False
525754,highest-temperature-in-toronto-on-may-28-2026,Highest temperature in Toronto on May 28?,toronto,2026-05-28,11,,,,True,66379.368349,2026-05-26T04:03:45.81157Z,False
525755,highest-temperature-in-seattle-on-may-28-2026,Highest temperature in Seattle on May 28?,seattle,2026-05-28,11,2.0,46.0,63.0,True,8042.366073,2026-05-26T04:03:49.792474Z,False
525756,highest-temperature-in-nyc-on-may-28-2026,Highest temperature in NYC on May 28?,new_york_city,2026-05-28,11,2.0,68.0,85.0,True,128438.63485200008,2026-05-26T04:03:53.651834Z,False
525757,highest-temperature-in-dallas-on-may-28-2026,Highest temperature in Dallas on May 28?,dallas,2026-05-28,11,2.0,66.0,83.0,True,33096.531427,2026-05-26T04:03:57.46548Z,False
525758,highest-temperature-in-atlanta-on-may-28-2026,Highest temperature in Atlanta on May 28?,atlanta,2026-05-28,11,2.0,80.0,97.0,True,94499.41063699998,2026-05-26T04:04:01.264286Z,False
525759,highest-temperature-in-miami-on-may-28-2026,Highest temperature in Miami on May 28?,miami,2026-05-28,11,2.0,78.0,95.0,True,148322.7339300005,2026-05-26T04:04:05.057165Z,False
525760,highest-temperature-in-chicago-on-may-28-2026,Highest temperature in Chicago on May 28?,chicago_midway,2026-05-28,11,2.0,66.0,83.0,True,82093.36685299998,2026-05-26T04:04:08.890176Z,False
525761,highest-temperature-in-ankara-on-may-28-2026,Highest temperature in Ankara on May 28?,ankara,2026-05-28,11,,,,True,104632.23690000016,2026-05-26T04:04:12.759399Z,False
525764,highest-temperature-in-munich-on-may-28-2026,Highest temperature in Munich on May 28?,munich,2026-05-28,11,,,,True,79182.418321,2026-05-26T04:04:24.369526Z,False
525765,highest-temperature-in-tel-aviv-on-may-28-2026,Highest temperature in Tel Aviv on May 28?,tel_aviv,2026-05-28,11,,,,True,34822.05280500001,2026-05-26T04:04:28.340009Z,False
525766,highest-temperature-in-tokyo-on-may-28-2026,Highest temperature in Tokyo on May 28?,tokyo,2026-05-28,11,,,,True,65349.11524499997,2026-05-26T04:04:32.364412Z,False
525767,highest-temperature-in-hong-kong-on-may-28-2026,Highest temperature in Hong Kong on May 28?,hong_kong,2026-05-28,11,,,,True,165651.86724699996,2026-05-26T04:04:36.219737Z,False
525768,highest-temperature-in-shanghai-on-may-28-2026,Highest temperature in Shanghai on May 28?,shanghai,2026-05-28,11,,,,True,208378.296151,2026-05-26T04:04:40.050595Z,False
525770,highest-temperature-in-milan-on-may-28-2026,Highest temperature in Milan on May 28?,milan,2026-05-28,11,,,,True,94715.92402600012,2026-05-26T04:04:47.874167Z,False
525771,highest-temperature-in-madrid-on-may-28-2026,Highest temperature in Madrid on May 28?,madrid,2026-05-28,11,,,,True,129127.46812500003,2026-05-26T04:04:51.852165Z,False
525772,highest-temperature-in-warsaw-on-may-28-2026,Highest temperature in Warsaw on May 28?,warsaw,2026-05-28,11,,,,True,138261.94581700003,2026-05-26T04:04:55.85964Z,False
525774,highest-temperature-in-chongqing-on-may-28-2026,Highest temperature in Chongqing on May 28?,chongqing,2026-05-28,11,,,,True,55060.49386399999,2026-05-26T04:05:03.787735Z,False
525763,highest-temperature-in-lucknow-on-may-28-2026,Highest temperature in Lucknow on May 28?,lucknow,2026-05-28,11,,,,True,30398.286055999986,2026-05-26T04:04:20.503079Z,False
525762,highest-temperature-in-wellington-on-may-28-2026,Highest temperature in Wellington on May 28?,wellington,2026-05-28,11,,,,True,93724.04361900005,2026-05-26T04:04:16.502636Z,False
529464,highest-temperature-in-istanbul-on-may-29-2026,Highest temperature in Istanbul on May 29?,istanbul,2026-05-29,11,,,,True,48257.060999999994,2026-05-27T04:05:45.902655Z,False
529475,highest-temperature-in-qingdao-on-may-29-2026,Highest temperature in Qingdao on May 29?,qingdao,2026-05-29,11,,,,True,43302.43002500001,2026-05-27T04:06:27.679282Z,False
529473,highest-temperature-in-guangzhou-on-may-29-2026,Highest temperature in Guangzhou on May 29?,guangzhou,2026-05-29,11,,,,True,167843.897997,2026-05-27T04:06:20.231172Z,False
529472,highest-temperature-in-cape-town-on-may-29-2026,Highest temperature in Cape Town on May 29?,cape_town,2026-05-29,11,,,,True,18480.021955,2026-05-27T04:06:16.326721Z,False
529471,highest-temperature-in-jeddah-on-may-29-2026,Highest temperature in Jeddah on May 29?,jeddah,2026-05-29,11,,,,True,30331.146963,2026-05-27T04:06:12.478085Z,False
529470,highest-temperature-in-kuala-lumpur-on-may-29-2026,Highest temperature in Kuala Lumpur on May 29?,kuala_lumpur,2026-05-29,11,,,,True,52639.748374999996,2026-05-27T04:06:08.774739Z,False
529469,highest-temperature-in-panama-city-on-may-29-2026,Highest temperature in Panama City on May 29?,panama_city,2026-05-29,11,,,,True,16354.642321000001,2026-05-27T04:06:05.042091Z,False
529468,highest-temperature-in-helsinki-on-may-29-2026,Highest temperature in Helsinki on May 29?,helsinki,2026-05-29,11,,,,True,46112.767014999976,2026-05-27T04:06:01.315203Z,False
529467,highest-temperature-in-amsterdam-on-may-29-2026,Highest temperature in Amsterdam on May 29?,amsterdam,2026-05-29,11,,,,True,118810.623246,2026-05-27T04:05:57.493992Z,False
529466,highest-temperature-in-busan-on-may-29-2026,Highest temperature in Busan on May 29?,busan,2026-05-29,11,,,,True,58066.03910400001,2026-05-27T04:05:53.508848Z,False
529465,highest-temperature-in-mexico-city-on-may-29-2026,Highest temperature in Mexico City on May 29?,mexico_city,2026-05-29,11,,,,True,12344.946219,2026-05-27T04:05:49.712315Z,False
529428,highest-temperature-in-london-on-may-29-2026,Highest temperature in London on May 29?,london,2026-05-29,11,,,,True,420131.444241,2026-05-27T04:03:26.44725Z,False
529463,highest-temperature-in-moscow-on-may-29-2026,Highest temperature in Moscow on May 29?,moscow,2026-05-29,11,,,,True,176928.71096499998,2026-05-27T04:05:41.933589Z,False
529462,highest-temperature-in-san-francisco-on-may-29-2026,Highest temperature in San Francisco on May 29?,san_francisco,2026-05-29,11,2.0,48.0,65.0,True,48551.922320999984,2026-05-27T04:05:38.126547Z,False
529461,highest-temperature-in-los-angeles-on-may-29-2026,Highest temperature in Los Angeles on May 29?,los_angeles,2026-05-29,11,2.0,54.0,71.0,True,41834.476897,2026-05-27T04:05:34.324371Z,False
529460,highest-temperature-in-houston-on-may-29-2026,Highest temperature in Houston on May 29?,houston,2026-05-29,11,2.0,72.0,89.0,True,20376.49982900002,2026-05-27T04:05:30.575804Z,False
529459,highest-temperature-in-denver-on-may-29-2026,Highest temperature in Denver on May 29?,denver,2026-05-29,11,2.0,58.0,75.0,True,27744.657248000003,2026-05-27T04:05:26.6767Z,False
529458,highest-temperature-in-austin-on-may-29-2026,Highest temperature in Austin on May 29?,austin,2026-05-29,11,2.0,64.0,81.0,True,17360.745169,2026-05-27T04:05:22.775857Z,False
529457,highest-temperature-in-shenzhen-on-may-29-2026,Highest temperature in Shenzhen on May 29?,shenzhen,2026-05-29,11,,,,True,157575.11792999995,2026-05-27T04:05:19.059604Z,False
529456,highest-temperature-in-chengdu-on-may-29-2026,Highest temperature in Chengdu on May 29?,chengdu,2026-05-29,11,,,,True,54917.48109300001,2026-05-27T04:05:15.323297Z,False
529455,highest-temperature-in-wuhan-on-may-29-2026,Highest temperature in Wuhan on May 29?,wuhan,2026-05-29,11,,,,True,101349.283423,2026-05-27T04:05:11.578184Z,False
529454,highest-temperature-in-beijing-on-may-29-2026,Highest temperature in Beijing on May 29?,beijing,2026-05-29,11,,,,True,102813.732736,2026-05-27T04:05:07.775802Z,False
529477,highest-temperature-in-karachi-on-may-29-2026,Highest temperature in Karachi on May 29?,karachi,2026-05-29,11,,,,True,15557.29858499999,2026-05-27T04:06:35.53234Z,False
529453,highest-temperature-in-chongqing-on-may-29-2026,Highest temperature in Chongqing on May 29?,chongqing,2026-05-29,11,,,,True,83130.89095699997,2026-05-27T04:05:03.988562Z,False
529478,highest-temperature-in-manila-on-may-29-2026,Highest temperature in Manila on May 29?,manila,2026-05-29,11,,,,True,29959.234870000004,2026-05-27T04:06:39.318687Z,False
529450,highest-temperature-in-madrid-on-may-29-2026,Highest temperature in Madrid on May 29?,madrid,2026-05-29,11,,,,True,131718.470835,2026-05-27T04:04:52.376609Z,False
529429,highest-temperature-in-paris-on-may-29-2026,Highest temperature in Paris on May 29?,paris,2026-05-29,11,,,,True,94628.30107100002,2026-05-27T04:03:30.221057Z,False
529430,highest-temperature-in-sao-paulo-on-may-29-2026,Highest temperature in Sao Paulo on May 29?,sao_paulo,2026-05-29,11,,,,True,36844.670751000005,2026-05-27T04:03:34.132981Z,False
529431,highest-temperature-in-buenos-aires-on-may-29-2026,Highest temperature in Buenos Aires on May 29?,buenos_aires,2026-05-29,11,,,,True,43301.656288,2026-05-27T04:03:38.16738Z,False
529432,highest-temperature-in-seoul-on-may-29-2026,Highest temperature in Seoul on May 29?,seoul,2026-05-29,11,,,,True,305320.4082359999,2026-05-27T04:03:42.216297Z,False
529433,highest-temperature-in-toronto-on-may-29-2026,Highest temperature in Toronto on May 29?,toronto,2026-05-29,11,,,,True,40907.681146,2026-05-27T04:03:46.071939Z,False
529434,highest-temperature-in-seattle-on-may-29-2026,Highest temperature in Seattle on May 29?,seattle,2026-05-29,11,2.0,50.0,67.0,True,99394.299,2026-05-27T04:03:50.085458Z,False
529435,highest-temperature-in-nyc-on-may-29-2026,Highest temperature in NYC on May 29?,new_york_city,2026-05-29,11,2.0,70.0,87.0,True,93115.28802299999,2026-05-27T04:03:53.999675Z,False
529436,highest-temperature-in-dallas-on-may-29-2026,Highest temperature in Dallas on May 29?,dallas,2026-05-29,11,2.0,70.0,87.0,True,19150.033602000003,2026-05-27T04:03:57.859226Z,False
529437,highest-temperature-in-atlanta-on-may-29-2026,Highest temperature in Atlanta on May 29?,atlanta,2026-05-29,11,2.0,66.0,83.0,True,66342.08109400001,2026-05-27T04:04:01.80147Z,False
529438,highest-temperature-in-miami-on-may-29-2026,Highest temperature in Miami on May 29?,miami,2026-05-29,11,2.0,82.0,99.0,True,85221.794585,2026-05-27T04:04:05.571234Z,False
529439,highest-temperature-in-chicago-on-may-29-2026,Highest temperature in Chicago on May 29?,chicago_midway,2026-05-29,11,2.0,66.0,83.0,True,76985.10983199996,2026-05-27T04:04:09.478198Z,False
529440,highest-temperature-in-ankara-on-may-29-2026,Highest temperature in Ankara on May 29?,ankara,2026-05-29,11,,,,True,98868.316696,2026-05-27T04:04:13.300903Z,False
529441,highest-temperature-in-wellington-on-may-29-2026,Highest temperature in Wellington on May 29?,wellington,2026-05-29,11,,,,True,61391.237486,2026-05-27T04:04:17.003977Z,False
529442,highest-temperature-in-lucknow-on-may-29-2026,Highest temperature in Lucknow on May 29?,lucknow,2026-05-29,11,,,,True,19063.701762,2026-05-27T04:04:21.402729Z,False
529443,highest-temperature-in-munich-on-may-29-2026,Highest temperature in Munich on May 29?,munich,2026-05-29,11,,,,True,79100.05653,2026-05-27T04:04:25.278845Z,False
529444,highest-temperature-in-tel-aviv-on-may-29-2026,Highest temperature in Tel Aviv on May 29?,tel_aviv,2026-05-29,11,,,,True,40737.832665,2026-05-27T04:04:29.166386Z,False
529445,highest-temperature-in-tokyo-on-may-29-2026,Highest temperature in Tokyo on May 29?,tokyo,2026-05-29,11,,,,True,95990.49724300003,2026-05-27T04:04:33.025417Z,False
529446,highest-temperature-in-hong-kong-on-may-29-2026,Highest temperature in Hong Kong on May 29?,hong_kong,2026-05-29,11,,,,True,261964.12872999994,2026-05-27T04:04:36.822002Z,False
529447,highest-temperature-in-shanghai-on-may-29-2026,Highest temperature in Shanghai on May 29?,shanghai,2026-05-29,11,,,,True,389668.07521500014,2026-05-27T04:04:40.723492Z,False
529448,highest-temperature-in-singapore-on-may-29-2026,Highest temperature in Singapore on May 29?,singapore,2026-05-29,11,,,,True,103688.043129,2026-05-27T04:04:44.632909Z,False
529449,highest-temperature-in-milan-on-may-29-2026,Highest temperature in Milan on May 29?,milan,2026-05-29,11,,,,True,42960.339862999994,2026-05-27T04:04:48.594685Z,False
529451,highest-temperature-in-warsaw-on-may-29-2026,Highest temperature in Warsaw on May 29?,warsaw,2026-05-29,11,,,,True,53066.961022999996,2026-05-27T04:04:56.111145Z,False
529452,highest-temperature-in-taipei-on-may-29-2026,Highest temperature in Taipei on May 29?,taipei,2026-05-29,11,,,,True,66393.99962599998,2026-05-27T04:04:59.879301Z,False
533167,highest-temperature-in-wuhan-on-may-30-2026,Highest temperature in Wuhan on May 30?,wuhan,2026-05-30,11,,,,True,51135.299211000005,2026-05-28T04:05:10.511325Z,False
533141,highest-temperature-in-paris-on-may-30-2026,Highest temperature in Paris on May 30?,paris,2026-05-30,11,,,,True,110587.00655700003,2026-05-28T04:03:30.247635Z,False
533162,highest-temperature-in-madrid-on-may-30-2026,Highest temperature in Madrid on May 30?,madrid,2026-05-30,11,,,,True,66231.26845099998,2026-05-28T04:04:51.343826Z,False
533161,highest-temperature-in-milan-on-may-30-2026,Highest temperature in Milan on May 30?,milan,2026-05-30,11,,,,True,62513.373914,2026-05-28T04:04:47.488201Z,False
533160,highest-temperature-in-singapore-on-may-30-2026,Highest temperature in Singapore on May 30?,singapore,2026-05-30,11,,,,True,77224.93830600001,2026-05-28T04:04:43.705609Z,False
533159,highest-temperature-in-shanghai-on-may-30-2026,Highest temperature in Shanghai on May 30?,shanghai,2026-05-30,11,,,,True,188951.135434,2026-05-28T04:04:39.931062Z,False
533158,highest-temperature-in-hong-kong-on-may-30-2026,Highest temperature in Hong Kong on May 30?,hong_kong,2026-05-30,11,,,,True,168827.367773,2026-05-28T04:04:36.15129Z,False
533157,highest-temperature-in-tokyo-on-may-30-2026,Highest temperature in Tokyo on May 30?,tokyo,2026-05-30,11,,,,True,62954.22172000001,2026-05-28T04:04:32.351292Z,False
533156,highest-temperature-in-tel-aviv-on-may-30-2026,Highest temperature in Tel Aviv on May 30?,tel_aviv,2026-05-30,11,,,,True,48125.87475899999,2026-05-28T04:04:28.595703Z,False
533155,highest-temperature-in-munich-on-may-30-2026,Highest temperature in Munich on May 30?,munich,2026-05-30,11,,,,True,80207.86538800002,2026-05-28T04:04:24.782362Z,False
533154,highest-temperature-in-lucknow-on-may-30-2026,Highest temperature in Lucknow on May 30?,lucknow,2026-05-30,11,,,,True,14995.765010000005,2026-05-28T04:04:20.971268Z,False
533153,highest-temperature-in-wellington-on-may-30-2026,Highest temperature in Wellington on May 30?,wellington,2026-05-30,11,,,,True,48133.822681,2026-05-28T04:04:17.064892Z,False
533152,highest-temperature-in-ankara-on-may-30-2026,Highest temperature in Ankara on May 30?,ankara,2026-05-30,11,,,,True,76535.996199,2026-05-28T04:04:13.246178Z,False
533151,highest-temperature-in-chicago-on-may-30-2026,Highest temperature in Chicago on May 30?,chicago_midway,2026-05-30,11,2.0,56.0,73.0,True,123230.19733899996,2026-05-28T04:04:09.11825Z,False
533150,highest-temperature-in-miami-on-may-30-2026,Highest temperature in Miami on May 30?,miami,2026-05-30,11,2.0,76.0,93.0,True,92581.10643300001,2026-05-28T04:04:05.325796Z,False
533149,highest-temperature-in-atlanta-on-may-30-2026,Highest temperature in Atlanta on May 30?,atlanta,2026-05-30,11,2.0,76.0,93.0,True,77217.14862500002,2026-05-28T04:04:01.480224Z,False
533148,highest-temperature-in-dallas-on-may-30-2026,Highest temperature in Dallas on May 30?,dallas,2026-05-30,11,2.0,70.0,87.0,True,13930.409893000004,2026-05-28T04:03:57.663089Z,False
533147,highest-temperature-in-nyc-on-may-30-2026,Highest temperature in NYC on May 30?,new_york_city,2026-05-30,11,2.0,60.0,77.0,True,214581.16721800005,2026-05-28T04:03:53.617356Z,False
533146,highest-temperature-in-seattle-on-may-30-2026,Highest temperature in Seattle on May 30?,seattle,2026-05-30,11,2.0,64.0,81.0,True,48594.529744999985,2026-05-28T04:03:49.816886Z,False
533145,highest-temperature-in-toronto-on-may-30-2026,Highest temperature in Toronto on May 30?,toronto,2026-05-30,11,,,,True,123375.149586,2026-05-28T04:03:45.953391Z,False
533144,highest-temperature-in-seoul-on-may-30-2026,Highest temperature in Seoul on May 30?,seoul,2026-05-30,11,,,,True,247913.77412700004,2026-05-28T04:03:41.990632Z,False
533143,highest-temperature-in-buenos-aires-on-may-30-2026,Highest temperature in Buenos Aires on May 30?,buenos_aires,2026-05-30,11,,,,True,44328.792235,2026-05-28T04:03:38.262517Z,False
533142,highest-temperature-in-sao-paulo-on-may-30-2026,Highest temperature in Sao Paulo on May 30?,sao_paulo,2026-05-30,11,,,,True,58981.047297000005,2026-05-28T04:03:34.010783Z,False
